423,-0.0146484,-0.0170898,0,0.585938,0.583496,0,-0.0146484,-0.0170898,0,0.585938,0.583496,0
443,-0.0146484,-0.0170898,0,0.585938,0.585938,0,-0.0195312,-0.0170898,0,0.583496,0.583496,0
463,-0.0146484,-0.0146484,0,0.583496,0.583496,0,-0.0146484,-0.0195312,0,0.583496,0.585938,0
483,-0.0170898,-0.0170898,0,0.585938,0.581055,0,-0.0146484,-0.0219727,0,0.581055,0.581055,0
503,-0.012207,-0.0170898,0,0.585938,0.581055,0,-0.0146484,-0.0170898,0,0.583496,0.583496,0
523,-0.0195312,-0.0170898,0,0.585938,0.585938,0,-0.0146484,-0.0195312,0,0.588379,0.578613,0
543,-0.0170898,-0.0146484,0,0.585938,0.583496,0,-0.0146484,-0.0170898,0,0.585938,0.585938,0
563,-0.012207,-0.0195312,0,0.581055,0.581055,0,-0.0170898,-0.0195312,0,0.583496,0.583496,0
583,-0.0195312,-0.0146484,0,0.585938,0.583496,0,-0.0195312,-0.0195312,0,0.588379,0.583496,0
603,-0.00976562,-0.0146484,0,0.585938,0.585938,0,-0.0146484,-0.0170898,0,0.585938,0.585938,0
623,-0.0146484,-0.0146484,0,0.588379,0.585938,0,-0.0170898,-0.0146484,0,0.585938,0.581055,0
643,-0.012207,-0.0170898,0,0.588379,0.585938,0,-0.0170898,-0.0146484,0,0.585938,0.583496,0
663,-0.0146484,-0.0146484,0,0.585938,0.581055,0,-0.0170898,-0.0146484,0,0.583496,0.583496,0
683,-0.012207,-0.0146484,0,0.585938,0.581055,0,-0.0170898,-0.0170898,0,0.585938,0.583496,0
703,-0.0170898,-0.0195312,0,0.588379,0.585938,0,-0.0170898,-0.0195312,0,0.585938,0.588379,0
723,-0.0146484,-0.0170898,0,0.585938,0.583496,0,-0.0146484,-0.0219727,0,0.583496,0.583496,0
743,-0.0146484,-0.0146484,0,0.585938,0.585938,0,-0.0170898,-0.0170898,0,0.585938,0.585938,0
763,-0.012207,-0.0146484,0,0.588379,0.583496,0,-0.0146484,-0.0146484,0,0.585938,0.583496,0
783,-0.012207,-0.0146484,0,0.585938,0.583496,0,-0.0146484,-0.0170898,0,0.585938,0.585938,0
803,-0.012207,-0.0170898,0,0.588379,0.585938,0,-0.0146484,-0.0170898,0,0.583496,0.585938,0
823,-0.0146484,-0.0146484,0,0.588379,0.588379,0,-0.0146484,-0.0170898,0,0.585938,0.585938,0
843,-0.012207,-0.0170898,0,0.585938,0.585938,0,-0.0146484,-0.0170898,0,0.585938,0.585938,0
863,-0.012207,-0.0170898,0,0.583496,0.585938,0,-0.0170898,-0.0170898,0,0.588379,0.583496,0
883,-0.00732422,-0.0170898,0,0.583496,0.588379,0,-0.0146484,-0.0170898,0,0.585938,0.585938,0
903,-0.012207,-0.0146484,0,0.588379,0.585938,0,-0.0146484,-0.0170898,0,0.585938,0.585938,0
923,-0.0146484,-0.012207,0,0.583496,0.583496,0,-0.0146484,-0.0170898,0,0.588379,0.581055,0
943,-0.0146484,-0.0170898,0,0.588379,0.585938,0,-0.0146484,-0.0170898,0,0.588379,0.581055,0
963,-0.012207,-0.0146484,0,0.583496,0.585938,0,-0.0146484,-0.0195312,0,0.585938,0.583496,0
983,-0.00976562,-0.0170898,0,0.588379,0.583496,0,-0.0146484,-0.0195312,0,0.583496,0.585938,0
1003,-0.00976562,0.195312,-15,0.59082,0.588379,-15,-0.0415039,0.253906,-15,0.593262,0.593262,-15
1023,0.0341797,1.08154,-15,0.593262,0.59082,-15,-0.012207,0.932617,-15,0.59082,0.593262,-15
1043,0.219727,1.00098,-15,0.593262,0.593262,-15,0.0732422,0.908203,-15,0.59082,0.59082,-15
1063,0.239258,0.634766,-15,0.593262,0.59082,-15,0.136719,0.598145,-15,0.59082,0.593262,-15
1083,0.217285,0.327148,-15,0.593262,0.593262,-15,0.175781,0.317383,-15,0.588379,0.588379,-15
1103,0.209961,0.12207,-15,0.59082,0.593262,-15,0.19043,0.136719,-15,0.593262,0.59082,-15
1123,0.212402,0.00488281,-15,0.595703,0.593262,-15,0.197754,0.0219727,-15,0.595703,0.593262,-15
1143,0.183105,-0.0512695,-15,0.595703,0.59082,-15,0.197754,-0.0292969,-15,0.59082,0.593262,-15
1163,0.185547,-0.0610352,-15,0.59082,0.593262,-15,0.195312,-0.0439453,-15,0.593262,0.588379,-15
1183,0.178223,-0.0561523,-15,0.593262,0.593262,-15,0.187988,-0.0439453,-15,0.59082,0.595703,-15
1203,0.192871,-0.0244141,-15,0.593262,0.593262,-15,0.185547,-0.0219727,-15,0.595703,0.59082,-15
1223,0.17334,-0.00976562,-15,0.595703,0.598145,-15,0.178223,-0.00976562,-15,0.595703,0.593262,-15
1243,0.185547,0.00244141,-15,0.595703,0.598145,-15,0.180664,0.012207,-15,0.593262,0.59082,-15
1263,0.183105,0.0146484,-15,0.595703,0.598145,-15,0.183105,0.0268555,-15,0.595703,0.59082,-15
1283,0.17334,0.0219727,-15,0.595703,0.595703,-15,0.183105,0.0415039,-15,0.593262,0.588379,-15
1303,0.178223,0.0390625,-15,0.593262,0.593262,-15,0.178223,0.0537109,-15,0.595703,0.59082,-15
1323,0.192871,0.0463867,-15,0.595703,0.595703,-15,0.183105,0.0537109,-15,0.595703,0.593262,-15
1343,0.17334,0.0439453,-15,0.595703,0.59082,-15,0.187988,0.0415039,-15,0.595703,0.59082,-15
1363,0.19043,0.0341797,-15,0.595703,0.598145,-15,0.192871,0.0341797,-15,0.595703,0.593262,-15
1383,0.180664,0.0341797,-15,0.595703,0.593262,-15,0.183105,0.0268555,-15,0.595703,0.595703,-15
1403,0.209961,0.0415039,-15,0.595703,0.600586,-15,0.185547,0.0219727,-15,0.59082,0.593262,-15
1423,0.187988,0.0292969,-15,0.593262,0.595703,-15,0.187988,0.0219727,-15,0.59082,0.593262,-15
1443,0.19043,0.0195312,-15,0.595703,0.595703,-15,0.19043,0.012207,-15,0.59082,0.595703,-15
1463,0.187988,0.00488281,-15,0.593262,0.59082,-15,0.187988,0.00976562,-15,0.59082,0.59082,-15
1483,0.185547,0.0146484,-15,0.598145,0.593262,-15,0.187988,0.0219727,-15,0.595703,0.593262,-15
1503,0.185547,0.00976562,-15,0.600586,0.595703,-15,0.187988,0.0268555,-15,0.593262,0.595703,-15
1523,0.185547,0.0170898,-15,0.600586,0.595703,-15,0.187988,0.0292969,-15,0.595703,0.595703,-15
1543,0.19043,0.0268555,-15,0.595703,0.595703,-15,0.185547,0.0390625,-15,0.595703,0.59082,-15
1563,0.187988,0.0195312,-15,0.595703,0.595703,-15,0.187988,0.0268555,-15,0.593262,0.59082,-15
1583,0.192871,0.0317383,-15,0.595703,0.593262,-15,0.19043,0.0244141,-15,0.595703,0.595703,-15
1603,0.180664,0.0268555,-15,0.600586,0.598145,-15,0.187988,0.0244141,-15,0.595703,0.595703,-15
1623,0.205078,0.0244141,-15,0.595703,0.595703,-15,0.19043,0.0170898,-15,0.595703,0.593262,-15
1643,0.187988,0.0170898,-15,0.595703,0.595703,-15,0.185547,0.0146484,-15,0.595703,0.595703,-15
1663,0.185547,0.00976562,-15,0.595703,0.595703,-15,0.187988,0.012207,-15,0.595703,0.595703,-15
1683,0.183105,0.012207,-15,0.593262,0.600586,-15,0.185547,0.012207,-15,0.595703,0.595703,-15
1703,0.192871,0.00976562,-15,0.595703,0.595703,-15,0.183105,0.0268555,-15,0.593262,0.593262,-15
1723,0.19043,0.0219727,-15,0.598145,0.600586,-15,0.187988,0.0292969,-15,0.598145,0.59082,-15
1743,0.192871,0.0268555,-15,0.595703,0.598145,-15,0.187988,0.0341797,-15,0.595703,0.598145,-15
1763,0.187988,0.0268555,-15,0.598145,0.595703,-15,0.187988,0.0366211,-15,0.593262,0.593262,-15
1783,0.19043,0.0292969,-15,0.600586,0.595703,-15,0.185547,0.0244141,-15,0.593262,0.595703,-15
1803,0.187988,0.0292969,-15,0.595703,0.598145,-15,0.187988,0.0195312,-15,0.598145,0.593262,-15
1823,0.183105,0.0219727,-15,0.600586,0.595703,-15,0.19043,0.012207,-15,0.593262,0.595703,-15
1843,0.202637,0.0146484,-15,0.595703,0.595703,-15,0.19043,0.0170898,-15,0.595703,0.595703,-15
1863,0.185547,0.012207,-15,0.598145,0.598145,-15,0.19043,0.0195312,-15,0.595703,0.595703,-15
1883,0.192871,0.00976562,-15,0.598145,0.598145,-15,0.187988,0.0292969,-15,0.595703,0.598145,-15
1903,0.170898,0.00732422,-15,0.598145,0.595703,-15,0.187988,0.0195312,-15,0.595703,0.593262,-15
1923,0.192871,0.0170898,-15,0.598145,0.595703,-15,0.185547,0.0292969,-15,0.595703,0.595703,-15
1943,0.185547,0.0244141,-15,0.598145,0.595703,-15,0.185547,0.0341797,-15,0.598145,0.595703,-15
1963,0.195312,0.0268555,-15,0.598145,0.600586,-15,0.185547,0.0244141,-15,0.595703,0.598145,-15
1983,0.19043,0.0292969,-15,0.598145,0.598145,-15,0.19043,0.0244141,-15,0.593262,0.598145,-15
2003,0.19043,0.0317383,-15,0.598145,0.598145,-15,0.187988,0.0195312,-15,0.595703,0.595703,-15
2023,0.19043,0.0244141,-15,0.593262,0.598145,-15,0.187988,0.0146484,-15,0.598145,0.598145,-15
2043,0.183105,0.012207,-15,0.595703,0.595703,-15,0.19043,0.00976562,-15,0.598145,0.598145,-15
2063,0.205078,0.00732422,-15,0.598145,0.598145,-15,0.19043,0.0146484,-15,0.598145,0.595703,-15
2083,0.183105,0.00732422,-15,0.598145,0.598145,-15,0.19043,0.0195312,-15,0.598145,0.598145,-15
2103,0.192871,0.0170898,-15,0.598145,0.595703,-15,0.187988,0.0268555,-15,0.598145,0.598145,-15
2123,0.17334,0.0170898,-15,0.598145,0.598145,-15,0.187988,0.0292969,-15,0.598145,0.600586,-15
2143,0.185547,0.0244141,-15,0.598145,0.598145,-15,0.187988,0.0268555,-15,0.595703,0.59082,-15
2163,0.183105,0.0219727,-15,0.598145,0.600586,-15,0.185547,0.0268555,-15,0.595703,0.595703,-15
2183,0.20752,0.0341797,-15,0.598145,0.600586,-15,0.187988,0.0268555,-15,0.598145,0.595703,-15
2203,0.187988,0.0341797,-15,0.598145,0.595703,-15,0.185547,0.0195312,-15,0.598145,0.593262,-15
2223,0.19043,0.0244141,-15,0.598145,0.598145,-15,0.185547,0.0195312,-15,0.598145,0.593262,-15
2243,0.19043,0.012207,-15,0.598145,0.595703,-15,0.19043,0.0146484,-15,0.595703,0.595703,-15
2263,0.180664,0.00976562,-15,0.598145,0.593262,-15,0.185547,0.0146484,-15,0.598145,0.595703,-15
2283,0.195312,0.012207,-15,0.598145,0.595703,-15,0.185547,0.0219727,-15,0.595703,0.598145,-15
2303,0.187988,0.0170898,-15,0.595703,0.598145,-15,0.183105,0.0268555,-15,0.598145,0.598145,-15
2323,0.19043,0.0244141,-15,0.598145,0.598145,-15,0.180664,0.0341797,-15,0.598145,0.593262,-15
2343,0.183105,0.0244141,-15,0.598145,0.598145,-15,0.187988,0.0268555,-15,0.593262,0.593262,-15
2363,0.19043,0.0219727,-15,0.598145,0.600586,-15,0.185547,0.0219727,-15,0.598145,0.595703,-15
2383,0.185547,0.0219727,-15,0.600586,0.598145,-15,0.187988,0.0195312,-15,0.598145,0.600586,-15
2403,0.205078,0.0317383,-15,0.598145,0.595703,-15,0.192871,0.0244141,-15,0.595703,0.598145,-15
2423,0.187988,0.0341797,-15,0.598145,0.600586,-15,0.187988,0.0195312,-15,0.598145,0.595703,-15
2443,0.19043,0.0170898,-15,0.598145,0.595703,-15,0.187988,0.0219727,-15,0.595703,0.598145,-15
2463,0.185547,0.00976562,-15,0.595703,0.598145,-15,0.19043,0.0219727,-15,0.595703,0.598145,-15
2483,0.192871,0.00732422,-15,0.595703,0.598145,-15,0.187988,0.0195312,-15,0.600586,0.593262,-15
2503,0.183105,0.012207,-15,0.598145,0.595703,-15,0.187988,0.0268555,-15,0.598145,0.598145,-15
2523,0.19043,0.0219727,-15,0.595703,0.595703,-15,0.187988,0.0317383,-15,0.598145,0.598145,-15
2543,0.185547,0.0195312,-15,0.600586,0.598145,-15,0.185547,0.0219727,-15,0.598145,0.600586,-15
2563,0.187988,0.0195312,-15,0.598145,0.598145,-15,0.19043,0.0219727,-15,0.600586,0.595703,-15
2583,0.185547,0.0146484,-15,0.595703,0.593262,-15,0.19043,0.0195312,-15,0.598145,0.598145,-15
2603,0.19043,0.0146484,-15,0.598145,0.598145,-15,0.19043,0.012207,-15,0.598145,0.595703,-15
2623,0.200195,0.0292969,-15,0.600586,0.600586,-15,0.19043,0.0219727,-15,0.598145,0.595703,-15
2643,0.185547,0.0292969,-15,0.600586,0.595703,-15,0.19043,0.0146484,-15,0.600586,0.595703,-15
2663,0.195312,0.0170898,-15,0.600586,0.598145,-15,0.185547,0.0219727,-15,0.598145,0.593262,-15
2683,0.170898,0.0146484,-15,0.598145,0.595703,-15,0.185547,0.0195312,-15,0.600586,0.598145,-15
2703,0.195312,0.0195312,-15,0.598145,0.598145,-15,0.185547,0.0244141,-15,0.595703,0.593262,-15
2723,0.187988,0.0170898,-15,0.598145,0.600586,-15,0.185547,0.0292969,-15,0.600586,0.598145,-15
2743,0.187988,0.0195312,-15,0.600586,0.598145,-15,0.187988,0.0292969,-15,0.598145,0.595703,-15
2763,0.187988,0.0195312,-15,0.598145,0.598145,-15,0.183105,0.0195312,-15,0.598145,0.595703,-15
2783,0.195312,0.0170898,-15,0.600586,0.598145,-15,0.187988,0.0195312,-15,0.600586,0.600586,-15
2803,0.185547,0.012207,-15,0.598145,0.600586,-15,0.183105,0.0146484,-15,0.600586,0.595703,-15
2823,0.183105,0.00976562,-15,0.595703,0.598145,-15,0.187988,0.00976562,-15,0.598145,0.600586,-15
2843,0.205078,0.0317383,-15,0.600586,0.598145,-15,0.185547,0.0195312,-15,0.600586,0.593262,-15
2863,0.187988,0.0341797,-15,0.600586,0.598145,-15,0.185547,0.0195312,-15,0.595703,0.593262,-15
2883,0.192871,0.0341797,-15,0.600586,0.598145,-15,0.183105,0.0292969,-15,0.600586,0.595703,-15
2903,0.175781,0.0195312,-15,0.598145,0.598145,-15,0.187988,0.0268555,-15,0.595703,0.598145,-15
2923,0.19043,0.0195312,-15,0.598145,0.595703,-15,0.19043,0.0268555,-15,0.598145,0.598145,-15
2943,0.180664,0.012207,-15,0.598145,0.598145,-15,0.19043,0.0268555,-15,0.600586,0.595703,-15
2963,0.20752,0.0146484,-15,0.598145,0.600586,-15,0.187988,0.0317383,-15,0.595703,0.595703,-15
2983,0.183105,0.012207,-15,0.595703,0.598145,-15,0.185547,0.0146484,-15,0.598145,0.598145,-15
3003,0.185547,0.012207,-15,0.600586,0.600586,-15,0.19043,0.0195312,-15,0.595703,0.598145,-15
3023,0.19043,0.0146484,-15,0.598145,0.598145,-15,0.187988,0.012207,-15,0.600586,0.598145,-15
3043,0.178223,0.012207,-15,0.598145,0.600586,-15,0.187988,0.0146484,-15,0.598145,0.598145,-15
3063,0.19043,0.0170898,-15,0.595703,0.595703,-15,0.187988,0.0317383,-15,0.598145,0.598145,-15
3083,0.187988,0.0366211,-15,0.600586,0.598145,-15,0.185547,0.0292969,-15,0.603027,0.595703,-15
3103,0.192871,0.0512695,-15,0.595703,0.598145,-15,0.19043,0.0317383,-15,0.595703,0.598145,-15
3123,0.185547,0.0366211,-15,0.600586,0.598145,-15,0.19043,0.0268555,-15,0.595703,0.598145,-15
3143,0.192871,0.0219727,-15,0.598145,0.600586,-15,0.19043,0.0244141,-15,0.595703,0.598145,-15
3163,0.183105,0.00976562,-15,0.598145,0.600586,-15,0.192871,0.0170898,-15,0.598145,0.598145,-15
3183,0.200195,0.012207,-15,0.603027,0.598145,-15,0.183105,0.0195312,-15,0.598145,0.595703,-15
3203,0.183105,0.00976562,-15,0.595703,0.595703,-15,0.187988,0.0170898,-15,0.598145,0.595703,-15
3223,0.187988,0.00976562,-15,0.603027,0.595703,-15,0.19043,0.0195312,-15,0.600586,0.598145,-15
3243,0.187988,0.00976562,-15,0.598145,0.598145,-15,0.187988,0.0195312,-15,0.600586,0.598145,-15
3263,0.185547,0.0146484,-15,0.595703,0.593262,-15,0.185547,0.0195312,-15,0.598145,0.595703,-15
3283,0.185547,0.0244141,-15,0.600586,0.600586,-15,0.185547,0.0366211,-15,0.600586,0.598145,-15
3303,0.192871,0.0317383,-15,0.600586,0.598145,-15,0.187988,0.0317383,-15,0.595703,0.598145,-15
3323,0.185547,0.0268555,-15,0.600586,0.595703,-15,0.187988,0.0366211,-15,0.598145,0.595703,-15
3343,0.195312,0.0268555,-15,0.600586,0.600586,-15,0.19043,0.0292969,-15,0.595703,0.598145,-15
3363,0.192871,0.0341797,-15,0.600586,0.603027,-15,0.187988,0.0170898,-15,0.600586,0.598145,-15
3383,0.185547,0.0292969,-15,0.598145,0.598145,-15,0.195312,0.0170898,-15,0.600586,0.598145,-15
3403,0.205078,0.0146484,-15,0.595703,0.598145,-15,0.185547,0.0195312,-15,0.600586,0.598145,-15
3423,0.187988,0.012207,-15,0.603027,0.595703,-15,0.185547,0.012207,-15,0.598145,0.598145,-15
3443,0.192871,0.00976562,-15,0.600586,0.598145,-15,0.183105,0.0219727,-15,0.595703,0.595703,-15
3463,0.178223,0.00244141,-15,0.598145,0.598145,-15,0.185547,0.0195312,-15,0.598145,0.598145,-15
3483,0.187988,0.012207,-15,0.600586,0.595703,-15,0.187988,0.0268555,-15,0.598145,0.598145,-15
3503,0.187988,0.0219727,-15,0.600586,0.598145,-15,0.187988,0.0292969,-15,0.600586,0.598145,-15
3523,0.19043,0.0268555,-15,0.598145,0.600586,-15,0.187988,0.0244141,-15,0.598145,0.598145,-15
3543,0.187988,0.0195312,-15,0.598145,0.600586,-15,0.19043,0.0268555,-15,0.603027,0.595703,-15
3563,0.187988,0.0146484,-15,0.595703,0.595703,-15,0.187988,0.0219727,-15,0.600586,0.595703,-15
3583,0.185547,0.00976562,-15,0.595703,0.600586,-15,0.187988,0.0146484,-15,0.595703,0.598145,-15
3603,0.180664,0.0146484,-15,0.595703,0.600586,-15,0.19043,0.0195312,-15,0.600586,0.595703,-15
3623,0.202637,0.0268555,-15,0.600586,0.598145,-15,0.185547,0.0195312,-15,0.600586,0.600586,-15
3643,0.185547,0.0292969,-15,0.598145,0.593262,-15,0.185547,0.0219727,-15,0.598145,0.598145,-15
3663,0.195312,0.0390625,-15,0.593262,0.598145,-15,0.183105,0.0268555,-15,0.600586,0.593262,-15
3683,0.180664,0.0317383,-15,0.598145,0.598145,-15,0.187988,0.0195312,-15,0.595703,0.598145,-15
3703,0.192871,0.0219727,-15,0.600586,0.598145,-15,0.185547,0.0317383,-15,0.600586,0.595703,-15
3723,0.197754,0.0195312,-15,0.598145,0.598145,-15,0.187988,0.0317383,-15,0.598145,0.598145,-15
3743,0.185547,0.0146484,-15,0.603027,0.600586,-15,0.187988,0.0268555,-15,0.598145,0.598145,-15
3763,0.19043,0.00732422,-15,0.600586,0.598145,-15,0.19043,0.0170898,-15,0.600586,0.600586,-15
3783,0.185547,0.00488281,-15,0.600586,0.598145,-15,0.187988,0.012207,-15,0.598145,0.598145,-15
3803,0.187988,0.012207,-15,0.600586,0.600586,-15,0.19043,0.0146484,-15,0.600586,0.595703,-15
3823,0.180664,0.00976562,-15,0.598145,0.598145,-15,0.187988,0.0219727,-15,0.603027,0.595703,-15
3843,0.192871,0.0195312,-15,0.600586,0.598145,-15,0.185547,0.0244141,-15,0.598145,0.595703,-15
3863,0.185547,0.0219727,-15,0.598145,0.600586,-15,0.187988,0.0341797,-15,0.598145,0.598145,-15
3883,0.19043,0.0268555,-15,0.600586,0.598145,-15,0.187988,0.0366211,-15,0.598145,0.598145,-15
3903,0.19043,0.0268555,-15,0.595703,0.595703,-15,0.187988,0.0268555,-15,0.598145,0.593262,-15
3923,0.185547,0.0195312,-15,0.600586,0.600586,-15,0.19043,0.0244141,-15,0.598145,0.595703,-15
3943,0.20752,0.0292969,-15,0.600586,0.598145,-15,0.187988,0.0170898,-15,0.600586,0.593262,-15
3963,0.185547,0.0390625,-15,0.600586,0.600586,-15,0.187988,0.0219727,-15,0.595703,0.598145,-15
3983,0.187988,0.0341797,-15,0.598145,0.598145,-15,0.187988,0.0195312,-15,0.600586,0.600586,-15
4003,0.170898,-0.168457,-11,0.598145,0.598145,-11,0.183105,-0.217285,-11,0.600586,0.598145,-11
4023,0.0952148,-0.656738,-11,0.595703,0.598145,-11,0.161133,-0.656738,-11,0.600586,0.595703,-11
4043,0.0512695,-0.778809,-11,0.600586,0.600586,-11,0.117188,-0.720215,-11,0.595703,0.598145,-11
4063,0.0292969,-0.639648,-11,0.600586,0.595703,-11,0.0732422,-0.600586,-11,0.598145,0.598145,-11
4083,0.00732422,-0.439453,-11,0.600586,0.598145,-11,0.0439453,-0.349121,-11,0.600586,0.598145,-11
4103,-0.00244141,-0.234375,-11,0.598145,0.598145,-11,0.0219727,-0.180664,-11,0.598145,0.595703,-11
4123,-0.00244141,-0.0854492,-11,0.598145,0.600586,-11,0.00732422,-0.0170898,-11,0.598145,0.598145,-11
4143,-0.00732422,0.065918,-11,0.600586,0.600586,-11,0.00488281,0.124512,-11,0.600586,0.598145,-11
4163,-0.00488281,0.195312,-11,0.595703,0.595703,-11,0,0.244141,-11,0.600586,0.595703,-11
4183,0,0.300293,-11,0.600586,0.595703,-11,0.00976562,0.197754,-11,0.595703,0.598145,-11
4203,0.0537109,0.212402,-11,0.598145,0.598145,-11,0.0244141,0.0756836,-11,0.600586,0.595703,-11
4223,0.0537109,0.0439453,-11,0.600586,0.598145,-11,0.0366211,-0.0317383,-11,0.600586,0.598145,-11
4243,0.0390625,-0.0537109,-11,0.600586,0.598145,-11,0.0341797,-0.0732422,-11,0.598145,0.598145,-11
4263,0.0317383,-0.0927734,-11,0.595703,0.598145,-11,0.0292969,-0.065918,-11,0.598145,0.598145,-11
4283,0.0219727,-0.102539,-11,0.598145,0.600586,-11,0.0195312,-0.0488281,-11,0.598145,0.598145,-11
4303,0.0146484,-0.0805664,-11,0.598145,0.600586,-11,0.0195312,-0.0244141,-11,0.600586,0.598145,-11
4323,0.00732422,-0.0390625,-11,0.598145,0.600586,-11,0.0170898,0.00732422,-11,0.595703,0.598145,-11
4343,0.00732422,0.00976562,-11,0.600586,0.598145,-11,0.012207,0.0512695,-11,0.600586,0.593262,-11
4363,0.00976562,0.0585938,-11,0.595703,0.600586,-11,0.012207,0.065918,-11,0.600586,0.593262,-11
4383,0.0195312,0.0756836,-11,0.598145,0.593262,-11,0.0170898,0.0634766,-11,0.600586,0.595703,-11
4403,0.0195312,0.0830078,-11,0.600586,0.598145,-11,0.0219727,0.0415039,-11,0.600586,0.595703,-11
4423,0.0268555,0.0537109,-11,0.598145,0.598145,-11,0.0219727,0.0219727,-11,0.600586,0.595703,-11
4443,0.0292969,0.0219727,-11,0.600586,0.595703,-11,0.0244141,0.00488281,-11,0.600586,0.598145,-11
4463,0.0268555,0.00244141,-11,0.603027,0.600586,-11,0.0244141,-0.00488281,-11,0.598145,0.598145,-11
4483,0.0268555,-0.00976562,-11,0.600586,0.600586,-11,0.0195312,-0.00244141,-11,0.598145,0.598145,-11
4503,0.0195312,-0.012207,-11,0.598145,0.598145,-11,0.0195312,0.00244141,-11,0.595703,0.598145,-11
4523,0.0219727,-0.012207,-11,0.598145,0.600586,-11,0.0219727,0.0146484,-11,0.600586,0.595703,-11
4543,0.0170898,0.00244141,-11,0.595703,0.598145,-11,0.0170898,0.0366211,-11,0.595703,0.595703,-11
4563,0.0195312,0.012207,-11,0.595703,0.598145,-11,0.0170898,0.0366211,-11,0.600586,0.598145,-11
4583,0.0244141,0.0195312,-11,0.598145,0.600586,-11,0.0195312,0.0341797,-11,0.600586,0.593262,-11
4603,0.0219727,0.0268555,-11,0.600586,0.600586,-11,0.0195312,0.0195312,-11,0.598145,0.595703,-11
4623,0.0195312,0.0268555,-11,0.598145,0.600586,-11,0.0219727,0.012207,-11,0.598145,0.598145,-11
4643,0.0219727,0.0268555,-11,0.603027,0.595703,-11,0.0219727,0.00732422,-11,0.593262,0.598145,-11
4663,0.0195312,0.0219727,-11,0.600586,0.598145,-11,0.0170898,0.00976562,-11,0.598145,0.595703,-11
4683,0.0219727,0.0219727,-11,0.600586,0.598145,-11,0.0170898,0.012207,-11,0.598145,0.598145,-11
4703,0.0195312,0.0146484,-11,0.600586,0.598145,-11,0.0146484,0.0244141,-11,0.595703,0.595703,-11
4723,0.0268555,0.00732422,-11,0.600586,0.598145,-11,0.0195312,0.0195312,-11,0.598145,0.595703,-11
4743,0.0195312,0.00488281,-11,0.598145,0.598145,-11,0.0219727,0.0146484,-11,0.598145,0.595703,-11
4763,0.0219727,0.00976562,-11,0.603027,0.598145,-11,0.0219727,0.0170898,-11,0.598145,0.593262,-11
4783,0.0170898,0.012207,-11,0.600586,0.600586,-11,0.0170898,0.0195312,-11,0.598145,0.598145,-11
4803,0.0170898,0.0146484,-11,0.600586,0.598145,-11,0.0195312,0.0219727,-11,0.603027,0.598145,-11
4823,0.0195312,0.0244141,-11,0.598145,0.600586,-11,0.0170898,0.0170898,-11,0.600586,0.598145,-11
4843,0.0195312,0.0219727,-11,0.600586,0.598145,-11,0.0195312,0.0244141,-11,0.600586,0.598145,-11
