3e-05,-0.00336831,0.0198271,0.0937799,0.99539,0,0,0,1,0,0,0,0,10,10,10,10,0,-0.0029892,0.040114,0.187814,0.00432986,-0.0647514,0.018766,-1.91652,-2.29982,-2.68312,-1.91652,-0.036951,-0.0431095,-0.0431095,-0.0307925,
0.019836,-0.00331588,0.0191793,0.0939118,0.99539,0,0,0,1,2.80218,3.72929,3.07045,2.14333,12,13,13,12,0.0200005,-0.00300113,0.0388143,0.188078,0.00289572,-0.0619668,0.0123077,-1.91652,-1.91652,-1.91652,-1.91652,-0.036951,-0.036951,-0.0431095,-0.036951,
0.038971,-0.00322549,0.0184976,0.0940249,0.995393,0,0,0,1,3.1712,4.18829,3.46842,2.45133,13,14,13,12,0.0400009,-0.00294486,0.03744,0.188306,0.00277602,-0.065439,0.00918074,-3.44973,-2.68312,0,-8.04937,-0.437254,-0.732862,-0.788288,-0.53579,
0.059295,-0.00310574,0.0177766,0.0946064,0.995351,0,0,0,1,3.23367,4.22957,3.52618,2.53028,13,14,13,12,0.0599995,-0.00282088,0.0359832,0.189476,0.00379581,-0.0708507,0.0689055,-3.44973,-4.59964,-3.44973,-20.3151,-1.54578,-2.32791,-1.73054,-1.25018,
0.079376,-0.00314685,0.0171076,0.0961625,0.995214,0,0,0,1,3.27678,4.24011,3.56552,2.60219,13,14,13,12,0.0799999,-0.00297514,0.0346636,0.1926,-0.0195013,-0.0623497,0.168603,-23.7648,-33.7307,-13.0323,-16.8654,-1.73054,-2.15548,-1.4103,-1.04695,
0.099792,-0.00339133,0.016384,0.0981797,0.995028,0,0,0,1,3.33204,4.26845,3.63172,2.69531,13,14,13,12,0.1,-0.00353375,0.0332771,0.196645,-0.0295269,-0.0702517,0.203483,-24.9147,-36.0305,-18.7819,-18.3986,-1.00999,-1.1578,-0.825239,-0.572741,
0.119842,-0.00360938,0.01561,0.100189,0.994839,0,0,0,1,3.39233,4.30396,3.71193,2.8003,13,14,13,12,0.120001,-0.00405565,0.0317874,0.200677,-0.0314088,-0.0716167,0.198282,-24.9147,-31.8142,-22.2316,-19.1652,-0.523473,-0.437254,-0.406461,-0.234023,
0.138977,-0.00381132,0.0148139,0.102189,0.994647,0,0,0,1,3.45353,4.33824,3.79246,2.90774,13,14,13,12,0.139999,-0.00455633,0.0302527,0.20469,-0.0288838,-0.0782658,0.200029,-22.9982,-28.3645,-22.9982,-16.482,-0.160121,-0.036951,-0.098536,-0.0431095,
0.159179,-0.00400836,0.0139936,0.103955,0.994475,0,0,0,1,3.51204,4.36838,3.86945,3.01311,13,14,13,13,0.16,-0.00506512,0.02867,0.208236,-0.0292354,-0.0806043,0.174413,-21.8483,-29.1311,-22.6149,-15.3321,0.012317,0.098536,0,0.024634,
0.179474,-0.00415192,0.0131695,0.105614,0.994311,0,0,0,1,3.56579,4.39177,3.93919,3.11321,13,14,13,13,0.18,-0.00547686,0.0270696,0.211568,-0.0227419,-0.0826884,0.165043,-20.3151,-26.0646,-22.9982,-16.8654,0.0677435,0.0677435,0.049268,-0.314084,
0.199676,-0.0042887,0.0123839,0.107301,0.99414,0,0,0,1,3.61888,4.41375,4.00553,3.21067,13,14,14,13,0.200001,-0.00587145,0.0255459,0.21496,-0.02173,-0.0715543,0.167228,-19.5485,-24.9147,-21.0817,-18.3986,0.024634,0.024634,0.0184755,-0.517314,
0.219665,-0.00439102,0.0116342,0.108976,0.993967,0,0,0,1,3.67263,4.43691,4.07048,3.3062,13,14,14,13,0.219999,-0.00619522,0.0240873,0.218327,-0.0142319,-0.0708893,0.168527,-19.1652,-27.2145,-21.465,-19.9318,0,-0.0307925,-0.375669,-0.474205,
0.239715,-0.00439724,0.0108703,0.110725,0.993782,0,0,0,1,3.73061,4.46233,4.13424,3.40251,13,14,14,13,0.24,-0.00633422,0.0225812,0.221849,-0.00685288,-0.0779147,0.178959,-19.9318,-28.7478,-22.6149,-21.465,-0.0677435,-0.104695,-0.591216,-0.36951,
0.259826,-0.00430398,0.0100535,0.11253,0.993588,0,0,0,1,3.79475,4.48832,4.19557,3.502,13,14,14,13,0.26,-0.00629154,0.0209483,0.225486,-0.00200659,-0.0809515,0.180858,-20.3151,-27.2145,-24.1481,-21.8483,-0.110853,-0.153963,-0.517314,-0.264816,
0.279052,-0.00421922,0.00925358,0.114356,0.993388,0,0,0,1,3.86264,4.51479,4.2559,3.60375,13,14,14,13,0.280001,-0.00626746,0.019351,0.229165,0.00129778,-0.0819373,0.183056,-19.9318,-28.3645,-26.4479,-22.2316,-0.16628,-0.234023,-0.431095,-0.197072,
0.299316,-0.00420159,0.00840792,0.116283,0.993172,0,0,0,1,3.93102,4.54221,4.31909,3.7079,13,14,14,13,0.299999,-0.00639144,0.0176791,0.233047,-0.00840174,-0.0842692,0.195268,-20.6984,-29.5144,-27.2145,-21.465,-0.203231,-0.234023,-0.295608,-0.153963,
0.319641,-0.00414929,0.00753891,0.118206,0.992952,0,0,0,1,4.00092,4.57057,4.38548,3.81583,14,14,14,13,0.32,-0.00645867,0.0159532,0.236922,-0.000578125,-0.0847271,0.192268,-20.3151,-29.5144,-27.5978,-22.2316,-0.184755,-0.184755,-0.203231,-0.135487,
0.33963,-0.00411194,0.00667017,0.120068,0.992735,0,0,0,1,4.07004,4.59718,4.45048,3.92334,14,14,14,13,0.34,-0.0065631,0.0142313,0.240677,-0.00587602,-0.0862835,0.187665,-22.9982,-28.7478,-29.1311,-20.6984,-0.486522,-0.16628,-0.197072,-0.110853,
0.359741,-0.00411123,0.00572643,0.122043,0.9925,0,0,0,1,4.1388,4.62284,4.51712,4.03308,14,14,14,14,0.360001,-0.00676361,0.0123708,0.244661,-0.0116183,-0.0951262,0.199177,-25.6813,-26.4479,-27.9812,-22.2316,-0.683594,-0.160121,-0.16628,-0.110853,
0.379913,-0.00422432,0.00466159,0.124098,0.99225,0,0,0,1,4.20742,4.64732,4.58987,4.14997,14,14,14,14,0.380001,-0.00722662,0.0102996,0.248805,-0.0240874,-0.104111,0.208107,-27.2145,-28.3645,-28.7478,-22.6149,-0.585058,-0.16628,-0.129329,-0.455729,
0.399933,-0.00425469,0.00363119,0.126247,0.991983,0,0,0,1,4.27765,4.67213,4.66626,4.27178,14,14,14,14,0.4,-0.00752464,0.00827853,0.253142,-0.0117278,-0.0995707,0.216483,-28.7478,-27.9812,-27.9812,-27.2145,-0.400303,-0.16628,-0.141646,-0.585058,
0.419922,-0.004285,0.00272179,0.128397,0.99171,0,0,0,1,4.35187,4.70233,4.74364,4.39318,14,14,14,14,0.42,-0.00780025,0.00649886,0.257482,-0.0139178,-0.0909166,0.21829,-28.7478,-26.0646,-28.3645,-31.0476,-0.252499,-0.129329,-0.110853,-0.486522,
0.439087,-0.00435076,0.0018179,0.130619,0.991421,0,0,0,1,4.42661,4.7365,4.82253,4.51265,14,14,14,14,0.440001,-0.00815216,0.00474122,0.26197,-0.0140271,-0.0913716,0.222801,-27.2145,-29.1311,-28.3645,-28.7478,-0.172438,-0.110853,-0.098536,-0.363352,
0.459289,-0.00438879,0.000946284,0.132811,0.991131,0,0,0,1,4.50184,4.77253,4.90235,4.63166,14,14,14,14,0.460001,-0.00844851,0.00304154,0.266398,-0.0113751,-0.0865553,0.221667,-28.7478,-26.8312,-27.9812,-29.5144,-0.12317,-0.104695,-0.117012,-0.264816,
0.479309,-0.0043835,3.99641e-05,0.135009,0.990835,0,0,0,1,4.57775,4.80796,4.98002,4.74982,14,14,14,14,0.48,-0.00867596,0.00126282,0.270843,-0.0122648,-0.0899689,0.220784,-28.7478,-26.4479,-27.5978,-31.4309,-0.0923775,-0.135487,-0.153963,-0.16628,
0.499206,-0.00444096,-0.00086313,0.137177,0.990536,0,0,0,1,4.6537,4.84306,5.05821,4.86885,14,14,15,14,0.5,-0.00903478,-0.000491525,0.275228,-0.0156775,-0.0862747,0.218264,-26.8312,-29.1311,-28.3645,-29.1311,-0.0677435,-0.135487,-0.147804,-0.110853,
0.519317,-0.00448179,-0.00173292,0.1393,0.990239,0,0,0,1,4.72712,4.87725,5.13574,4.98561,14,14,15,14,0.52,-0.00935903,-0.00218339,0.279522,-0.010612,-0.0866844,0.212315,-27.5978,-27.2145,-28.3645,-29.5144,-0.110853,-0.147804,-0.363352,-0.098536,
0.539398,-0.00446496,-0.00266558,0.141517,0.989922,0,0,0,1,4.80238,4.91143,5.21238,5.10332,14,14,15,15,0.540001,-0.00959459,-0.00401371,0.28401,-0.00500037,-0.0956121,0.223159,-26.8312,-26.8312,-29.5144,-27.9812,-0.104695,-0.135487,-0.572741,-0.104695,
0.559479,-0.00436327,-0.0036624,0.143784,0.989593,0,0,0,1,4.88246,4.9448,5.28776,5.22541,14,14,15,15,0.559999,-0.00968924,-0.00599385,0.288603,-0.00148051,-0.101494,0.228798,-26.8312,-28.3645,-31.4309,-30.281,-0.12317,-0.135487,-0.53579,-0.381827,
0.57962,-0.00426811,-0.00464117,0.146129,0.989245,0,0,0,1,4.96742,4.97986,5.36417,5.35172,14,14,15,15,0.58,-0.0098013,-0.00793521,0.293354,-0.000252879,-0.0966553,0.24195,-28.7478,-27.5978,-32.9641,-33.3474,-0.147804,-0.160121,-0.41262,-0.572741,
0.599853,-0.0040702,-0.00552587,0.148561,0.988879,0,0,0,1,5.05693,5.01943,5.44076,5.47826,15,15,15,15,0.6,-0.00969234,-0.00971965,0.29828,0.00869431,-0.0881209,0.246089,-27.2145,-27.5978,-33.7307,-32.9641,-0.160121,-0.153963,-0.307925,-0.511156,
0.619873,-0.00389401,-0.0063572,0.15098,0.988509,0,0,0,1,5.14969,5.06364,5.51681,5.60286,15,15,15,15,0.620001,-0.00961891,-0.0113927,0.303181,0.0109003,-0.0862352,0.245156,-27.9812,-31.0476,-35.6472,-37.947,-0.41262,-0.455729,-0.240182,-0.394144,
0.639068,-0.0038035,-0.00718013,0.153502,0.988115,0,0,0,1,5.24158,5.11059,5.59576,5.72675,15,15,15,15,0.639999,-0.00972191,-0.0130223,0.308297,-0.00199243,-0.0856559,0.256358,-31.8142,-32.1975,-35.2639,-33.3474,-0.622009,-0.585058,-0.147804,-0.270974,
0.659149,-0.00384979,-0.00794188,0.156225,0.987682,0,0,0,1,5.3343,5.16469,5.68495,5.85457,15,15,15,15,0.66,-0.0100874,-0.0144857,0.31382,-0.01375,-0.0710497,0.276746,-33.3474,-37.5637,-35.2639,-35.2639,-0.548107,-0.523473,-0.110853,-0.184755,
0.679352,-0.00397386,-0.00876913,0.158873,0.987252,0,0,0,1,5.42421,5.22101,5.78106,5.98425,15,15,15,15,0.68,-0.0106343,-0.0160527,0.319198,-0.024578,-0.0811507,0.268488,-35.6472,-33.7307,-35.6472,-36.0305,-0.424937,-0.381827,-0.0800605,-0.129329,
